,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
929,Deer Park,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
930,Deer Park,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
931,Deer Park,43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
932,Deer Park,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
933,Deer Park,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
934,Deer Park,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
935,Deer Park,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
936,Deer Park,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
937,Forest Hill SE,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
938,Forest Hill SE,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
939,Forest Hill SE,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
940,Forest Hill SE,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
941,Forest Hill SE,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
942,Forest Hill SE,43.68641229999999,-79.4000493,Starbucks,43.686708,-79.399257,Coffee Shop
943,Forest Hill SE,43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
944,Forest Hill SE,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
945,Forest Hill SE,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
946,Forest Hill SE,43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
947,Forest Hill SE,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
948,Forest Hill SE,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
949,Forest Hill SE,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
950,Forest Hill SE,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
951,Forest Hill SE,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
952,Rathnelly,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
953,Rathnelly,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
954,Rathnelly,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
955,Rathnelly,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
956,Rathnelly,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
957,Rathnelly,43.68641229999999,-79.4000493,Starbucks,43.686708,-79.399257,Coffee Shop
958,Rathnelly,43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
959,Rathnelly,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
960,Rathnelly,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
961,Rathnelly,43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
962,Rathnelly,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
963,Rathnelly,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
964,Rathnelly,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
965,Rathnelly,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
966,Rathnelly,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
967,South Hill,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
968,South Hill,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
969,South Hill,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
970,South Hill,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
971,South Hill,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
972,South Hill,43.68641229999999,-79.4000493,Starbucks,43.686708,-79.399257,Coffee Shop
973,South Hill,43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
974,South Hill,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
975,South Hill,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
976,South Hill,43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
977,South Hill,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
978,South Hill,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
979,South Hill,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
980,South Hill,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
981,South Hill,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
982,Summerhill West,43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
983,Summerhill West,43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
984,Summerhill West,43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
985,Summerhill West,43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
986,Summerhill West,43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
987,Summerhill West,43.68641229999999,-79.4000493,Starbucks,43.686708,-79.399257,Coffee Shop
988,Summerhill West,43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
989,Summerhill West,43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
990,Summerhill West,43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
991,Summerhill West,43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
992,Summerhill West,43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
993,Summerhill West,43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
994,Summerhill West,43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
995,Summerhill West,43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
996,Summerhill West,43.68641229999999,-79.4000493,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
997,Rosedale,43.6795626,-79.37752940000001,Mooredale House,43.678630645646535,-79.38009142511322,Building
998,Rosedale,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
999,Rosedale,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1000,Rosedale,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1001,Rosedale,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1002,Cabbagetown,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1003,Cabbagetown,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1004,Cabbagetown,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1005,Cabbagetown,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1006,Cabbagetown,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1007,Cabbagetown,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1008,Cabbagetown,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1009,Cabbagetown,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1010,Cabbagetown,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1011,Cabbagetown,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1012,Cabbagetown,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1013,Cabbagetown,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1014,Cabbagetown,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1015,Cabbagetown,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1016,Cabbagetown,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1017,Cabbagetown,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1018,Cabbagetown,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1019,Cabbagetown,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1020,Cabbagetown,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1021,Cabbagetown,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1022,Cabbagetown,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1023,Cabbagetown,43.667967,-79.3676753,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
1024,Cabbagetown,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1025,Cabbagetown,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1026,Cabbagetown,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1027,Cabbagetown,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1028,Cabbagetown,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1029,Cabbagetown,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1030,Cabbagetown,43.667967,-79.3676753,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
1031,Cabbagetown,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
1032,Cabbagetown,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
1033,Cabbagetown,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
1034,Cabbagetown,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1035,Cabbagetown,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
1036,Cabbagetown,43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
1037,Cabbagetown,43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
1038,Cabbagetown,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
1039,Cabbagetown,43.667967,-79.3676753,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
1040,Cabbagetown,43.667967,-79.3676753,Wellesley Parliament Square,43.668589018294284,-79.37016915914073,Plaza
1041,Cabbagetown,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
1042,Cabbagetown,43.667967,-79.3676753,Fairway Garden Centre,43.66574206941764,-79.36862964238483,Flower Shop
1043,Cabbagetown,43.667967,-79.3676753,No Frills,43.663515,-79.367166,Grocery Store
1044,Cabbagetown,43.667967,-79.3676753,Corner Convenience,43.664234117491084,-79.36811246507057,Convenience Store
1045,Cabbagetown,43.667967,-79.3676753,D&W Fruits And Flowers,43.66781688757667,-79.37306400833606,Flower Shop
1046,Cabbagetown,43.667967,-79.3676753,Beckers,43.66745509366002,-79.3732981061779,Convenience Store
1047,Cabbagetown,43.667967,-79.3676753,Rosedale Ravine,43.672151681201306,-79.36715009255055,Park
1048,St. James Town,43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1049,St. James Town,43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1050,St. James Town,43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1051,St. James Town,43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1052,St. James Town,43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1053,St. James Town,43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1054,St. James Town,43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1055,St. James Town,43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1056,St. James Town,43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1057,St. James Town,43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1058,St. James Town,43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1059,St. James Town,43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1060,St. James Town,43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1061,St. James Town,43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1062,St. James Town,43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1063,St. James Town,43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1064,St. James Town,43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1065,St. James Town,43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1066,St. James Town,43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1067,St. James Town,43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1068,St. James Town,43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1069,St. James Town,43.667967,-79.3676753,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
1070,St. James Town,43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1071,St. James Town,43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1072,St. James Town,43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1073,St. James Town,43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1074,St. James Town,43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1075,St. James Town,43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1076,St. James Town,43.667967,-79.3676753,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
1077,St. James Town,43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
1078,St. James Town,43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
1079,St. James Town,43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
1080,St. James Town,43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1081,St. James Town,43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
1082,St. James Town,43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
1083,St. James Town,43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
1084,St. James Town,43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
1085,St. James Town,43.667967,-79.3676753,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
1086,St. James Town,43.667967,-79.3676753,Wellesley Parliament Square,43.668589018294284,-79.37016915914073,Plaza
1087,St. James Town,43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
1088,St. James Town,43.667967,-79.3676753,Fairway Garden Centre,43.66574206941764,-79.36862964238483,Flower Shop
1089,St. James Town,43.667967,-79.3676753,No Frills,43.663515,-79.367166,Grocery Store
1090,St. James Town,43.667967,-79.3676753,Corner Convenience,43.664234117491084,-79.36811246507057,Convenience Store
1091,St. James Town,43.667967,-79.3676753,D&W Fruits And Flowers,43.66781688757667,-79.37306400833606,Flower Shop
1092,St. James Town,43.667967,-79.3676753,Beckers,43.66745509366002,-79.3732981061779,Convenience Store
1093,St. James Town,43.667967,-79.3676753,Rosedale Ravine,43.672151681201306,-79.36715009255055,Park
1094,Church and Wellesley,43.6658599,-79.38315990000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
1095,Church and Wellesley,43.6658599,-79.38315990000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
1096,Church and Wellesley,43.6658599,-79.38315990000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
1097,Church and Wellesley,43.6658599,-79.38315990000001,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
1098,Church and Wellesley,43.6658599,-79.38315990000001,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
1099,Church and Wellesley,43.6658599,-79.38315990000001,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
1100,Church and Wellesley,43.6658599,-79.38315990000001,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
1101,Church and Wellesley,43.6658599,-79.38315990000001,Como En Casa,43.66516,-79.384796,Mexican Restaurant
1102,Church and Wellesley,43.6658599,-79.38315990000001,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
1103,Church and Wellesley,43.6658599,-79.38315990000001,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
1104,Church and Wellesley,43.6658599,-79.38315990000001,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
1105,Church and Wellesley,43.6658599,-79.38315990000001,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
1106,Church and Wellesley,43.6658599,-79.38315990000001,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
1107,Church and Wellesley,43.6658599,-79.38315990000001,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
1108,Church and Wellesley,43.6658599,-79.38315990000001,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
1109,Church and Wellesley,43.6658599,-79.38315990000001,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
1110,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.66498,-79.38051,Coffee Shop
1111,Church and Wellesley,43.6658599,-79.38315990000001,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
1112,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
1113,Church and Wellesley,43.6658599,-79.38315990000001,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
1114,Church and Wellesley,43.6658599,-79.38315990000001,T-Swirl Crepe,43.663452,-79.384125,Creperie
1115,Church and Wellesley,43.6658599,-79.38315990000001,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
1116,Church and Wellesley,43.6658599,-79.38315990000001,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
1117,Church and Wellesley,43.6658599,-79.38315990000001,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
1118,Church and Wellesley,43.6658599,-79.38315990000001,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
1119,Church and Wellesley,43.6658599,-79.38315990000001,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
1120,Church and Wellesley,43.6658599,-79.38315990000001,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
1121,Church and Wellesley,43.6658599,-79.38315990000001,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
1122,Church and Wellesley,43.6658599,-79.38315990000001,Baskin Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
1123,Church and Wellesley,43.6658599,-79.38315990000001,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
1124,Church and Wellesley,43.6658599,-79.38315990000001,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
1125,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
1126,Church and Wellesley,43.6658599,-79.38315990000001,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
1127,Church and Wellesley,43.6658599,-79.38315990000001,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
1128,Church and Wellesley,43.6658599,-79.38315990000001,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
1129,Church and Wellesley,43.6658599,-79.38315990000001,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
1130,Church and Wellesley,43.6658599,-79.38315990000001,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
1131,Church and Wellesley,43.6658599,-79.38315990000001,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
1132,Church and Wellesley,43.6658599,-79.38315990000001,YMCA,43.66275344493089,-79.3848492869005,Gym
1133,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
1134,Church and Wellesley,43.6658599,-79.38315990000001,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
1135,Church and Wellesley,43.6658599,-79.38315990000001,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
1136,Church and Wellesley,43.6658599,-79.38315990000001,Wish,43.66875926600152,-79.38569365317709,Restaurant
1137,Church and Wellesley,43.6658599,-79.38315990000001,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
1138,Church and Wellesley,43.6658599,-79.38315990000001,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
1139,Church and Wellesley,43.6658599,-79.38315990000001,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
1140,Church and Wellesley,43.6658599,-79.38315990000001,Loaded Pierogi,43.664665,-79.380641,Polish Restaurant
1141,Church and Wellesley,43.6658599,-79.38315990000001,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
1142,Church and Wellesley,43.6658599,-79.38315990000001,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
1143,Church and Wellesley,43.6658599,-79.38315990000001,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
1144,Church and Wellesley,43.6658599,-79.38315990000001,Crews & Tangos,43.66432031951433,-79.38048975871902,Gay Bar
1145,Church and Wellesley,43.6658599,-79.38315990000001,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
1146,Church and Wellesley,43.6658599,-79.38315990000001,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
1147,Church and Wellesley,43.6658599,-79.38315990000001,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
1148,Church and Wellesley,43.6658599,-79.38315990000001,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
1149,Church and Wellesley,43.6658599,-79.38315990000001,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
1150,Church and Wellesley,43.6658599,-79.38315990000001,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
1151,Church and Wellesley,43.6658599,-79.38315990000001,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
1152,Church and Wellesley,43.6658599,-79.38315990000001,Game Centre,43.668695350912635,-79.3867205346486,Video Game Store
1153,Church and Wellesley,43.6658599,-79.38315990000001,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
1154,Church and Wellesley,43.6658599,-79.38315990000001,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
1155,Church and Wellesley,43.6658599,-79.38315990000001,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
1156,Church and Wellesley,43.6658599,-79.38315990000001,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
1157,Church and Wellesley,43.6658599,-79.38315990000001,Wendy's,43.662820073147046,-79.38337917323224,Fast Food Restaurant
1158,Church and Wellesley,43.6658599,-79.38315990000001,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
1159,Church and Wellesley,43.6658599,-79.38315990000001,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
1160,Church and Wellesley,43.6658599,-79.38315990000001,7 West Cafe,43.66866503275271,-79.38682953936424,Café
1161,Church and Wellesley,43.6658599,-79.38315990000001,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
1162,Church and Wellesley,43.6658599,-79.38315990000001,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
1163,Church and Wellesley,43.6658599,-79.38315990000001,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
1164,Church and Wellesley,43.6658599,-79.38315990000001,Rolltation,43.669388,-79.386566,Sushi Restaurant
1165,Church and Wellesley,43.6658599,-79.38315990000001,Crown Princess Fine Dining 伯爵名宴,43.66645492941117,-79.38769789187712,Chinese Restaurant
1166,Church and Wellesley,43.6658599,-79.38315990000001,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
1167,Church and Wellesley,43.6658599,-79.38315990000001,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
1168,Church and Wellesley,43.6658599,-79.38315990000001,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
1169,Church and Wellesley,43.6658599,-79.38315990000001,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
1170,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.661527,-79.383411,Coffee Shop
1171,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.66802,-79.38861,Coffee Shop
1172,Church and Wellesley,43.6658599,-79.38315990000001,Joe Fresh,43.661956,-79.38016,Clothing Store
1173,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
1174,Church and Wellesley,43.6658599,-79.38315990000001,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
